video_id,comment_id,comment_type,parent_comment_id,collected_at,author_display_name,author_profile_image_url,author_channel_url,author_channel_id,comment_text_display,comment_text_original,comment_text_length,like_count,reply_count,moderation_status,published_at,updated_at,viewer_rating,can_rate,sentiment_score,sentiment_category,subjectivity_score,brand_mentions,competitor_mentions,analyzed_at
YkLeiWLXsHg,UgwNlxLemGhaE2M1Rtt4AaABAg.AO1KnBH7DYYAO1OEKGoX2B,reply,UgwNlxLemGhaE2M1Rtt4AaABAg,2025-10-12T13:10:11.719365,@TheBeyonder19,https://yt3.ggpht.com/GrDzz36Zk1MHPT5CjD4b162JC0znhWrEG-5d65ARISicu0wTU1ppSmMsQPwz_NrqSbpr03g7QA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheBeyonder19,UCNLYayv2m1bKH1_r5BGUSuQ,if u want proof then cross ur 300gb data and see then u don&#39;t get 5g speeds,if u want proof then cross ur 300gb data and see then u don't get 5g speeds,79,0,0,,2025-10-08T19:51:33Z,2025-10-08T19:51:33Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.952261
YkLeiWLXsHg,UgwNlxLemGhaE2M1Rtt4AaABAg.AO1KnBH7DYYAO2EYF8Os04,reply,UgwNlxLemGhaE2M1Rtt4AaABAg,2025-10-12T13:10:11.719365,@studdyybruhh,https://yt3.ggpht.com/fbsEx31ocUoPDELjSk2cWVD8BugUHYL8G0JMaZKE99WWBkLDzT6PQ0oNseDSg37AJ2aLDrFZfHo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@studdyybruhh,UC9yBFjGLKBbWnpxwNvhZ63g,₹398 pack?,₹398 pack?,10,2,0,,2025-10-09T03:46:08Z,2025-10-09T03:46:08Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.952261
YkLeiWLXsHg,UgwNlxLemGhaE2M1Rtt4AaABAg.AO1KnBH7DYYAO3Ghu35kvL,reply,UgwNlxLemGhaE2M1Rtt4AaABAg,2025-10-12T13:10:11.719365,@Bilaal369,https://yt3.ggpht.com/fvZkBxD-kdE4MaACiFxcrdlKOswr-1hNXJgzfJV8ZvRYT-KlUI-wGjhg1xEy4s0m-Lg2Qji1FxA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Bilaal369,UC2nMSTy0eIZ_pwXhVKslHKg,Jio 5g with new phone😂,Jio 5g with new phone😂,22,0,0,,2025-10-09T13:24:18Z,2025-10-09T13:24:18Z,none,True,0.068,neutral,0.455,,,2025-10-12T13:10:20.953285
YkLeiWLXsHg,UgwNlxLemGhaE2M1Rtt4AaABAg.AO1KnBH7DYYAO3QRV67DOL,reply,UgwNlxLemGhaE2M1Rtt4AaABAg,2025-10-12T13:10:11.719365,@sahil-h5m7b,https://yt3.ggpht.com/IRQyxYJZ2WzApTmJNL8MrPa3dKfFSwBhpUoZYSEh5nbUeaLUAxnE0H79WmfDoVkFuVgfcFoPfA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sahil-h5m7b,UC7Hd-F8oD2P9ekor8E0Z12w,​@@TheBeyonder19i already used 400 gb,​@@TheBeyonder19i already used 400 gb,37,0,0,,2025-10-09T14:49:18Z,2025-10-09T14:49:18Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,UgwK2i6KCSPwNcNpGVB4AaABAg,top_level,,2025-10-12T13:10:11.719365,@pradhan_anirudh,https://yt3.ggpht.com/s8p-3EWwrGLTmDfkUK257UZZJTXkDVVb-JEFsGtYTZ3P410nl5ucw4rp_5Y67Xkl6jhjZOlV8Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pradhan_anirudh,UCG9XAhFnbTO8to70lAHbIAw,Display quality test ❤,Display quality test ❤,22,1,0,,2025-10-09T13:50:29Z,2025-10-09T13:50:29Z,none,True,0.5,positive,0.0,,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,UgwI2Lg4qfOwKWZW2pt4AaABAg,top_level,,2025-10-12T13:10:11.719365,@vishalnagra9752,https://yt3.ggpht.com/ytc/AIdro_muVheS6U5KMBJ5Vo6W4p-CQqqwiN70-nq8OfB_mQYOrYw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@vishalnagra9752,UCqZSq8Aet4ENFGgLs_pHVaQ,Watching on samsung maruti suzuki 🎉 best phone,Watching on samsung maruti suzuki 🎉 best phone,46,5,1,,2025-10-09T11:07:16Z,2025-10-09T11:07:16Z,none,True,1.0,positive,0.3,samsung,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,UgwI2Lg4qfOwKWZW2pt4AaABAg.AO311Cf8wWTAO7Kw-kAXPR,reply,UgwI2Lg4qfOwKWZW2pt4AaABAg,2025-10-12T13:10:11.719365,@Abhi_2993,https://yt3.ggpht.com/ytc/AIdro_nmtsXDHjV3vsi3WJxNLeR6_m62bNa4V324lnRtnFy0u-rpS5RDcRIx863T-hajBZ4JOA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Abhi_2993,UCtagqYEobOpG499HvY4O8KA,😂😂😂,😂😂😂,3,0,0,,2025-10-11T03:18:08Z,2025-10-11T03:18:08Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,Ugyo1-XVBo4SRfLZ8mV4AaABAg,top_level,,2025-10-12T13:10:11.719365,@bkgstatus639,https://yt3.ggpht.com/GWJbGsmAFgoSYrcRnafOiKWLdh5qYFuTYJKdi7KAvHgUbZB7sWjfCWL8qcQW_q6LDymm8TVbHw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bkgstatus639,UCY5hZT-QAUT0GUmBIPhQAHw,Main to data khatam karne aaya hu😂😂,Main to data khatam karne aaya hu😂😂,35,20,1,,2025-10-09T16:30:38Z,2025-10-09T16:30:38Z,none,True,0.083,neutral,0.333,,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,Ugyo1-XVBo4SRfLZ8mV4AaABAg.AO3b1eJMHuTAO9dbJ6JASN,reply,Ugyo1-XVBo4SRfLZ8mV4AaABAg,2025-10-12T13:10:11.719365,@JuniorMusic23,https://yt3.ggpht.com/CUYy6TTtB3akJBqhOl6O7KiyNOma1Zt5CV-oLfxWOaPS6jb4GrmNyfeuFIMihD3MKW08t9qUWQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JuniorMusic23,UC6qGT4LoVwGnvWcqY1J9DSA,Por qué no se me ocurre lo mismo cuando ya se me va a finalizar a mi 😢,Por qué no se me ocurre lo mismo cuando ya se me va a finalizar a mi 😢,70,0,0,,2025-10-12T00:48:34Z,2025-10-12T00:48:34Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,UgyFZgMJJzaOlGKAbEV4AaABAg,top_level,,2025-10-12T13:10:11.719365,@PieroDavidMeléndezAyala-z9x,https://yt3.ggpht.com/ytc/AIdro_lRyZkwPw0x7IAtIsr3h8RD7OLQiMj64AT9z9wg5IdKOvALoEa8EA9SKI35G023QyLAFA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PieroDavidMel%C3%A9ndezAyala-z9x,UC9YdvgjsDAqXWaMpTGmRZ_Q,Watching this on Motorola edge 50 fusión👍,Watching this on Motorola edge 50 fusión👍,41,4,1,,2025-10-08T21:25:51Z,2025-10-08T21:25:51Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.954255
YkLeiWLXsHg,UgyFZgMJJzaOlGKAbEV4AaABAg.AO1Z0wfj1A7AO49FBJD22f,reply,UgyFZgMJJzaOlGKAbEV4AaABAg,2025-10-12T13:10:11.719365,@christopherc2543,https://yt3.ggpht.com/ytc/AIdro_kSek2qy1fbeOuj8IgFP9ralG5umTRhM59cpSaToTTnO7E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@christopherc2543,UCRtUutnn30jwCJTVlzlIO3w,Watching on my new s25 ultra beautiful,Watching on my new s25 ultra beautiful,38,0,0,,2025-10-09T21:38:19Z,2025-10-09T21:38:19Z,none,True,0.747,positive,0.727,,,2025-10-12T13:10:20.955252
YkLeiWLXsHg,UgzFWHvadJVCrqaUUFF4AaABAg,top_level,,2025-10-12T13:10:11.719365,@Fire.y134,https://yt3.ggpht.com/ytc/AIdro_l4B4Et88vx1Nh-zoDUEExgQBXEzbfzBCApObVOvXyroAdDDlnOOH5OFkBTiMvJuqH4ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Fire.y134,UCY_MZ_B__bD7f-u44b7LutQ,Amazing on the base s24,Amazing on the base s24,23,1,0,,2025-10-09T00:21:27Z,2025-10-09T00:21:27Z,none,True,0.45,positive,0.95,,,2025-10-12T13:10:20.955252
