video_id,comment_id,comment_type,parent_comment_id,collected_at,author_display_name,author_profile_image_url,author_channel_url,author_channel_id,comment_text_display,comment_text_original,comment_text_length,like_count,reply_count,moderation_status,published_at,updated_at,viewer_rating,can_rate,sentiment_score,sentiment_category,subjectivity_score,brand_mentions,competitor_mentions,analyzed_at
ovSa5WhVp4M,UgzYtUrisalwWA5wnv14AaABAg.AMXoPIebXHhAMYD8VXkdIr,reply,UgzYtUrisalwWA5wnv14AaABAg,2025-10-12T13:08:05.985700,@ThisIsTechToday,https://yt3.ggpht.com/ytc/AIdro_kjnBLcgqKrgDM_Hfp6xks9dkbBdgDTLtv57ClrUkGrRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ThisIsTechToday,UCEAMLkMKtq6YhmaZdUT1ywA,"Look, I just repeated what the Samsung rep told me when I asked specifics on what qualifies.","Look, I just repeated what the Samsung rep told me when I asked specifics on what qualifies.",92,2,0,,2025-09-01T20:46:47Z,2025-09-01T20:46:58Z,none,True,0.0,neutral,0.0,samsung,,2025-10-12T13:08:18.322380
ovSa5WhVp4M,Ugzhi87lu-nEPHrzG0x4AaABAg,top_level,,2025-10-12T13:08:05.985700,@kryptonian69,https://yt3.ggpht.com/ytc/AIdro_mgIofrEGsCr-TrPlGraqOlD70GSiSgTXXtkSqqYT8-hF-m=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kryptonian69,UC6fyZV3JyYC956Y7AO2Va5g,"You know what would make this better? Their stupid smart things app not sending every action to their servers increasing latency,  just make it work on wifi","You know what would make this better? Their stupid smart things app not sending every action to their servers increasing latency,  just make it work on wifi",156,1,0,,2025-09-02T05:50:29Z,2025-09-02T05:50:29Z,none,True,0.002,neutral,0.561,,,2025-10-12T13:08:18.322380
ovSa5WhVp4M,UgxdY76MdL7A4cfrJL54AaABAg,top_level,,2025-10-12T13:08:05.985700,@Whitney-c1d,https://yt3.ggpht.com/ytc/AIdro_nbrwlophLjcFrG9bwBSSd70JVu6Nq0ijnyQA3vq7VNBUgDOOuLnjqxdsLnrZ6OWgNPhw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Whitney-c1d,UC1g1pI1qLKfx6KQw_BhgZUA,Any suggestions for the delayed notifications on the watch?,Any suggestions for the delayed notifications on the watch?,59,1,0,,2025-09-01T13:56:58Z,2025-09-01T13:56:58Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.322380
ovSa5WhVp4M,UgyV8bVbI9pLtK_kj9R4AaABAg,top_level,,2025-10-12T13:08:05.985700,@JPdraws_,https://yt3.ggpht.com/ytc/AIdro_nNB474d5U5KFGGAWjYoicMLZpPk0LpZkkxUupNjcGZ9XMJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JPdraws_,UCZv1MySD72cn2vVq39SFyNA,The input lag would piss me off tbh,The input lag would piss me off tbh,35,1,0,,2025-09-02T05:42:49Z,2025-09-02T05:42:49Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.322380
ovSa5WhVp4M,Ugyva7utzGbFbyiyr-p4AaABAg,top_level,,2025-10-12T13:08:05.985700,@Slipknot_515,https://yt3.ggpht.com/Pn2ycP2Xhs7YVmDQSvWYwt5oUU03vjEhCiLijMJKU2d3n0Cb-dsYbSql1lnPoHICVZdEckzN41A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Slipknot_515,UCMtYmFJJIVYNazjhBI58cWw,My poor ah watching this like ima try it 😭,My poor ah watching this like ima try it 😭,42,1,1,,2025-09-01T03:44:25Z,2025-09-01T03:44:25Z,none,True,-0.7,negative,0.6,,,2025-10-12T13:08:18.322380
ovSa5WhVp4M,Ugyva7utzGbFbyiyr-p4AaABAg.AMWO8RkicRUAMYD1ES3yX0,reply,Ugyva7utzGbFbyiyr-p4AaABAg,2025-10-12T13:08:05.985700,@ThisIsTechToday,https://yt3.ggpht.com/ytc/AIdro_kjnBLcgqKrgDM_Hfp6xks9dkbBdgDTLtv57ClrUkGrRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ThisIsTechToday,UCEAMLkMKtq6YhmaZdUT1ywA,Lol,Lol,3,1,0,,2025-09-01T20:45:48Z,2025-09-01T20:45:48Z,none,True,0.4,positive,0.7,,,2025-10-12T13:08:18.323377
ovSa5WhVp4M,UgwWFY_DbFc_Nre52wl4AaABAg,top_level,,2025-10-12T13:08:05.985700,@lukas_dox,https://yt3.ggpht.com/ytc/AIdro_lkrj-FPsiteRSxd0Ou8BMzZQJV65HI85BHa5DGfZ3R76OY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lukas_dox,UCCfC6-pbF8H1h-ppF7SbNhw,"As a German I have a very hard time accepting the arm position shown in the video, idk why. 😂😅","As a German I have a very hard time accepting the arm position shown in the video, idk why. 😂😅",94,0,1,,2025-09-01T19:46:00Z,2025-09-01T19:46:00Z,none,True,-0.095,neutral,0.352,,,2025-10-12T13:08:18.323377
ovSa5WhVp4M,UgwWFY_DbFc_Nre52wl4AaABAg.AMY6BHSyW-nAMYDBjfucpE,reply,UgwWFY_DbFc_Nre52wl4AaABAg,2025-10-12T13:08:05.985700,@ThisIsTechToday,https://yt3.ggpht.com/ytc/AIdro_kjnBLcgqKrgDM_Hfp6xks9dkbBdgDTLtv57ClrUkGrRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ThisIsTechToday,UCEAMLkMKtq6YhmaZdUT1ywA,Most outrage is chosen.,Most outrage is chosen.,23,0,0,,2025-09-01T20:47:14Z,2025-09-01T20:47:14Z,none,True,0.25,positive,0.5,,,2025-10-12T13:08:18.323377
ovSa5WhVp4M,UgwDz5PjlU-E7jDehop4AaABAg,top_level,,2025-10-12T13:08:05.985700,@prin145,https://yt3.ggpht.com/ytc/AIdro_lYflp90MVc2TUcI6LlRqD4rQY6zbi8N8YIT5qPGcvX1Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@prin145,UC2okXZ6sY8XlFXc5VDOX07w,Nah... they r gonna remove it any cos only 1% use it feature.,Nah... they r gonna remove it any cos only 1% use it feature.,61,0,0,,2025-09-02T04:52:46Z,2025-09-02T04:52:46Z,none,True,0.0,neutral,1.0,,,2025-10-12T13:08:18.323377
ovSa5WhVp4M,UgxMBImHnH94GMQF6gp4AaABAg,top_level,,2025-10-12T13:08:05.985700,@JPdraws_,https://yt3.ggpht.com/ytc/AIdro_nNB474d5U5KFGGAWjYoicMLZpPk0LpZkkxUupNjcGZ9XMJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JPdraws_,UCZv1MySD72cn2vVq39SFyNA,The input lag would piss me off tbh,The input lag would piss me off tbh,35,0,0,,2025-09-02T05:42:53Z,2025-09-02T05:42:53Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.323377
